time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41
Time(s), VOLT 1 [BUS1 345.00], ANGL 1 [BUS1 345.00], VOLT 2 [BUS2 345.00], ANGL 2 [BUS2 345.00], VOLT 3 [BUS3 345.00], ANGL 3 [BUS3 345.00], VOLT 4 [BUS4 345.00], ANGL 4 [BUS4 345.00], VOLT 5 [BUS5 345.00], ANGL 5 [BUS5 345.00], VOLT 6 [BUS6 345.00], ANGL 6 [BUS6 345.00], VOLT 7 [BUS7 345.00], ANGL 7 [BUS7 345.00], VOLT 8 [BUS8 345.00], ANGL 8 [BUS8 345.00], VOLT 9 [BUS9 345.00], ANGL 9 [BUS9 345.00], FREQ 1 [BUS1 345.00], FREQ 2 [BUS2 345.00], FREQ 3 [BUS3 345.00], FREQ 5 [BUS5 345.00], GREFGEN1, VREFGEN1, PELECGEN1, QELECGEN1, PMECHGEN1, GREFGEN2, VREFGEN2, PELECGEN2, QELECGEN2, PMECHGEN2, GREFGEN3, VREFGEN3, PELECGEN3, QELECGEN3, PMECHGEN3, WPCMNDBESS5, WQCMNDBESS5, PELECBESS5, QELECBESS5
-0.002, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 15.3193, 0.538202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, -3.02236e-05, 0, 0
0.048, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 286895, 180.507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49232e-14, 0, -0.000328088, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, -0.00206694, -0, 0
0.098, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 715642, 180.406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.45131e-21, 0, -0.00061225, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, -0.0470194, -0, 0
0.148, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 1.26835e+06, 180.276, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.78616e-27, 0, 0.00155714, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, -0.241178, -0, 0
0.198, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 1.86834e+06, 180.471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71051e-33, 0, 0.00127516, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, 0.0407666, -0, 0
0.248, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 2.46834e+06, 178.239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53512e-39, 0, -0.00448694, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, -0.148882, 0, 0
0.298, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 3.06834e+06, 162.385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97847e-43, 0, -0.0154353, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, -0.12278, 0, 0
0.347999, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 3.66833e+06, 147.725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97847e-43, 0, -0.015463, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, -0.00334974, 0, 0
0.397998, 0.992617, 0.0587722, 0.980179, 15.3192, 0.971925, 21.4885, 0, 0, 4.26833e+06, 146.905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.97847e-43, 0, -0.00543574, 0, 1.09237, 0, 0, 0, 0, 1.02919, 0, 0, 0, 1.68452e-07, 1.02052, 2.15618e-07, 8.48841e-08, 1.68452e-07, -2.84217e-14, -0.143327, 0, 0
