time, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42
Time(s), VOLT 1 [BUS1 345.00], ANGL 1 [BUS1 345.00], VOLT 2 [BUS2 345.00], ANGL 2 [BUS2 345.00], VOLT 3 [BUS3 345.00], ANGL 3 [BUS3 345.00], VOLT 4 [BUS4 345.00], ANGL 4 [BUS4 345.00], VOLT 5 [BUS5 345.00], ANGL 5 [BUS5 345.00], VOLT 6 [BUS6 345.00], ANGL 6 [BUS6 345.00], VOLT 7 [BUS7 345.00], ANGL 7 [BUS7 345.00], VOLT 8 [BUS8 345.00], ANGL 8 [BUS8 345.00], VOLT 9 [BUS9 345.00], ANGL 9 [BUS9 345.00], FREQ 1 [BUS1 345.00], FREQ 2 [BUS2 345.00], FREQ 3 [BUS3 345.00], FREQ 5 [BUS5 345.00], GREFGEN1, VREFGEN1, PELECGEN1, QELECGEN1, PMECHGEN1, GREFGEN2, VREFGEN2, PELECGEN2, QELECGEN2, PMECHGEN2, GREFGEN3, VREFGEN3, PELECGEN3, QELECGEN3, PMECHGEN3, WPCMNDBESS5, WQCMNDBESS5, PELECBESS5, QELECBESS5, BESS5 RESIDUAL ENERGY
-0.002, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 0, -3.01532e-08, 1.02297, 0, 0, -3.01532e-08, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.048, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -7.82536e-11, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 1.81673e-11, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -2.71178e-08, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.098, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -4.43167e-17, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 1.34599e-10, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -2.41688e-08, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.148, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -2.50975e-23, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 4.2404e-10, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -2.13261e-08, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.198, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -1.42133e-29, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 9.39757e-10, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -1.86342e-08, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.248, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -8.04928e-36, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 1.71608e-09, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -1.61296e-08, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.298, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -4.89894e-42, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 2.77055e-09, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -1.38381e-08, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.347999, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -6.95044e-43, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 4.10584e-09, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -1.17739e-08, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.397998, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -6.95044e-43, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 5.7117e-09, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -9.94095e-09, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
0.447998, 0.989459, 1.88805, 0.974256, 4.46366, 0.955523, 6.46172, 0, 0, 1.02188, -4.12207, 0, 0, 0, 0, 0, 0, 0, 0, -6.95044e-43, 0, 0, 0, 0, 1.0889, 6.21786e-08, -1.88622e-06, 7.5669e-09, -3.01532e-08, 1.02297, -5.78941e-08, -4.51942e-09, -8.33428e-09, 4.42123e-08, 1.0033, 5.65918e-08, 6.40952e-09, 4.42123e-08, 1.15874e-13, -8.3508e-15, 0, -0, 0.2
